id,audio,text
1636,audio_01636.wav,கதிரவன் சூரியன் இருக்கும்ல சூரியனை பார்த்துதான் சாமி கும்பிடுவோம் படைப்போம் மாட்டுக்கு சாமி கும்பிடுட்டு மாட்டை சாமி கும்பிட்டுருவோம் பொங்கலோ பொங்கல் பொங்கலோ பொங்கல்ன்னு மஞ்சள் தண்ணி தெளிச்சு வரும் மாட்டு மேலேயெல்லாம் மஞ்சள் தண்ணி தெளிப்பாங்க அப்போதான் மாட்டோட கஷ்டம்லாம் போயிடும்
1112,audio_01112.wav,இப்போல்லாம் வந்து யாருமே ஆடியோ காலே பண்றது இல்லை நேராக வீடியோ கால் தான் பண்றாங்க
434,audio_00434.wav,मुझ पर दोस्ताना न होने का लेबल चस्पा कर दिया जाता है
1392,audio_01392.wav,ARMAND ORDER AN OPEN CARRIAGE AN HOUR AND A HALF LATER WE WERE AT WIDOW ARNOULD'S PERHAPS YOU KNOW THE INN WHICH IS A HOTEL ON WEEK DAYS AND A TEA GARDEN ON SUNDAYS
188,audio_00188.wav,मैंने उसे समझाया कि शारीरिक दिखावट में आने वाले बदलाव प्राकृतिक हैं
14,audio_00014.wav,FISHER CLOSED THE DOOR BEHIND THEM AND RETURNED TO HIS DUTIES IN THE HALL BELOW TEN MINUTES LATER HE HEARD THE DOOR OPENED AND THE BOOMING VOICE OF THE STRANGER CAME DOWN TO HIM FISHER WENT UP THE STAIRS TO MEET HIM AND FOUND HIM ADDRESSING THE OCCUPANT OF THE ROOM IN HIS OWN ECCENTRIC FASHION
1514,audio_01514.wav,meaning of the unseen thing bhabaprasad had talked about.
1628,audio_01628.wav,एक पच्चीस तीस साल का आदमी खेल रहा था
1185,audio_01185.wav,I HAD TAKEN HER CURE IN HAND AND THE POOR GIRL SEEING MY AIM OBEYED ME IN ORDER TO PROVE HER GRATITUDE I HAD SUCCEEDED WITHOUT EFFORT OR TROUBLE IN ALMOST ISOLATING HER FROM HER FORMER HABITS MY DOCTOR
872,audio_00872.wav,ये कुल मौतों का तीस फ़ीसदी है
878,audio_00878.wav,JUST AS YOU SAY TEDDY COULDN'T HAVE BEEN THE ONE TO PUT THE MATCH TO THE CAMP OVER AT LUMBER RUN WHEN NACKERSON HAD GONE AWAY PERHAPS WITH ONE OF HIS PALS WHO AGREED TO STAND BACK OF HIM THAT'S THE TIME TEDDY LIT OUT
1304,audio_01304.wav,लिए वह नाकाफ़ी रहा
104,audio_00104.wav,பெரிய வட்டத்துக்குள்ளேயெலாம் இருக்காது
635,audio_00635.wav,तिमण गढ़ का निर्माण तिसमानों ने करवाया था
1537,audio_01537.wav,என்னுடைய அமேஸான் பே மூலம் சற்றுமுன் ரூபாய் தொண்ணூறாயிரம் வந்ததா என்பதை உறுதிசெய்ய முடியுமா
480,audio_00480.wav,किताब ऑल द प्राइम मिनिस्टर्स मेन में किया है
1144,audio_01144.wav,நம்ம நம்மளுக்காக சரி சரி நம்ப அவசரத்துக்கு போய் அவங்ககிட்ட டக் பிடிச்சிக்கலாம் ட்ரெஸ்ஸு ஸ்டிச் பண்ணிக்கலாம் ஓ தையல் பிரிஞ்சுருச்சா போய் தையல் போட்டுகிட்டோ தச்சுட்டு வந்தடலாம் அந்தமாதிரியாக ஊருக்குள்ளே இருந்தாங்கன்னால் ரொம்பவே நல்லா
539,audio_00539.wav,i had thought he would stop at that.
482,audio_00482.wav,கிராமப்புற மக்களுக்கு கேம்ஸ் விளையாடுவது எப்படி பயனுள்ளதாக இருக்கும் அப்படின்னு கேக்கிறாங்க இதை வந்து சமூகத்தொடர்புன்னு நம்ம சொல்லணும்னு சொல்கிறாங்க
967,audio_00967.wav,NATURALLY AS SHE CALLED IT WHICH WASN'T WHAT HE DID TOGETHER BUT IT WAS ALREADY AS IF THE YOUNG MAN HAD BY AN ODD IMPRESSION THROUGHOUT THE MEAL
751,audio_00751.wav,he still could not believe it.
159,audio_00159.wav,இப்போ வந்து பொங்கல் விழா பொங்கல் விழான்னே நம்ம வந்து தமிழர்கள் வந்து எல்லாருமே கொண்டாடப்படுறோம் இந்த பொங்கல் விழா வந்து எப்படி கொண்டாடுறோமுன்னா வச்சிக்க ஃபஸ்ட் எடுத்தோடன்னே வந்து போகி போகித்திருநாள் அப்படின்னு சொல்லிட்டு ஒரு நம்மளோட பழைய துணிகளை வந்து எரிக்கிறோம்
1583,audio_01583.wav,i knew that i had an unfounded.
1619,audio_01619.wav,AT THE SAME TIME IT GAVE HIM FOOD FOR MUCH SERIOUS THOUGHT I WOULDN'T BE AT ALL SURPRISED IF TEDDY KNEW SOMETHING ABOUT THAT FIRE BUSINESS HE MENTIONED TO BLUFF A SHORT TIME LATER WHEN THEY WALKED TOGETHER DOWN TO THE SPOT WHERE THE MINK TRACKS HAD BEEN SEEN
1458,audio_01458.wav,மாதவிடாய் காலத்தில் வந்து பெண்கள் வந்து மூணு நாள் தனிமைபடுத்துவாங்க வீட்டில் ஏன்னா அவங்க அவங்க வந்து எந்த
1926,audio_01926.wav,and got the impression that my menu would be.
460,audio_00460.wav,के नाम मतदाता सूची में है ही नहीं
875,audio_00875.wav,நாலு பாக்ஸ் ஹல்திராம் கட்டா மீட்டா விலை என்ன
79,audio_00079.wav,मजखाली से कौसानी का मार्ग सोमेश्वर होकर जाता है
1508,audio_01508.wav,nearby are four lakes.
1934,audio_01934.wav,அப்புறம் நான் வந்து இன்னும் சொல்ல போனால் ரெண்டாயிரத்தி ஒன்றுலேருந்து நான் ஆன்மீக பாதையிலேயும் நம்ம பேராலயத்தில் வந்து நிறைய மாதாவை வச்சு நிறைய
59,audio_00059.wav,நாங்கள் பிறந்ததே நாங்கள் எஸ்பிபி காலனி கீழ் காலனியில் தொட்டி பாலத்துகிட்ட பிறந்தோம் எங்கள் குடும்பத்தில் அஞ்சு பேர் அம்மா அப்பா தம்பி தங்கச்சி நான் நான்தான் மூத்த பொண்ணு எனக்கு பின்னாடி என் தங்கச்சி அதுக்கப்பறம் ஒரு தம்பி
13,audio_00013.wav,KARA FOLDED THE LETTER AND INSERTED IT IN ITS ENVELOPE HE RANG A BELL ON HIS TABLE AND THE GIRL WHO HAD SO FILLED T X WITH A SENSE OF AWE CAME FROM AN ADJOINING ROOM YOU WILL SEE THAT THIS IS DELIVERED MISS HOLLAND
1075,audio_01075.wav,सोने से पहले बिस्तर पर पुरानी चादरें बिछा दिया करती थीं ताकि
1518,audio_01518.wav,वास्तव में मैं नए रिश्ते के लिए तैयार भी नहीं थी लेकिन
277,audio_00277.wav,ரொம்ப ஈஸியாகவும் கற்றுக்குலாம் தமிழ்தான் எல்லோரோட லேங்வெஜ்ஜுக்கும் தலை நிறும் தலை நிமிர்த்தி நின்றுச்சி
937,audio_00937.wav,seem like a dream to me now.
186,audio_00186.wav,FRANK YOU TALK WITH HIM I'D BE APT TO GET SASSY IF HE SCOLDED TOO HARD SO IT USUALLY CAME ABOUT UPON FRANK'S SHOULDERS WAS LAID THE BURDEN OF EXTRICATING THEM FROM NUMEROUS MISHAPS BUT FRANK RATHER LIKED BEING MADE THE SCAPEGOAT
1197,audio_01197.wav,WAS THAT MARGUERITE GAUTIER WHO ONLY FOUR MONTHS AGO HAD BEEN THE TALK OF THE TOWN FOR THE LUXURY AND SCANDAL OF HER EXISTENCE ALAS WE MADE HASTE TO BE HAPPY AS IF WE KNEW THAT WE WERE NOT TO BE HAPPY LONG
1015,audio_01015.wav,MY FATHER WAS A BOY HIMSELF ONCE NOT LIKE SOME PEOPLE WHO FORGET THAT THEY ONCE USED TO PLAY THEMSELVES DON'T BE IMPUDENT TO ME BOY SNAPPED THE OLD MISER ANGRILY I DON'T MEAN TO BE SO MISTER CHASE FRANK CONTINUED
1421,audio_01421.wav,LITTLE TOADS FOUND IN A DESERT AFTER A RAINFALL NOTES AND QUERIES
1280,audio_01280.wav,I FEARED ABOVE ALL THAT SHE MIGHT THINK ME CAPABLE OF SHIRKING THE RESPONSIBILITIES OF EVERY CONSEQUENCE TO WHICH HER LOVE FOR ME MIGHT LEAD HER IT THUS CAME ABOUT THAT THE DUKE RECEIVING NO REPLY CEASED TO WRITE
254,audio_00254.wav,to bhabaprasad intently because i didnt want to give.
1806,audio_01806.wav,there are some assamese families in chicago.
42,audio_00042.wav,a friend of mine has come from assam.
1870,audio_01870.wav,इन सबका असर ये हुआ कि एक हज़ार नौ सौ सतहतर में
894,audio_00894.wav,घर से चले जाने के बाद वो किसी दूसरे घर में रहने
1405,audio_01405.wav,HE INSISTED STUBBORNLY AND THESE BOYS ADMIT THEY WERE CONNECTED WITH THE ROWDY CREW THAT MADE THEMSELVES A DISGRACE TO THE TOWN IN FRONT OF MY DOOR I SHALL EXPECT HIM TO FULFILL HIS OFFER WHICH YOU HEARD HIM MAKE MISTER JENKINS AND MISTER MOLE
1160,audio_01160.wav,செடிகளை பராமரிக்கணும் அப்படின்ற ஒரு அவசியம் ஏற்படுது செடிகளை பராமரிக்கும் போது நாம் தண்ணி அந்த இடத்துல அதிகம் தேங்காமல் அது போகிறத்துக்கு வழி பண்ணிவிடுறதோ இல்லை தேவையான நேரத்தில் பூச்சிக்கொல்லிகள் அப்படி இல்லையா உரம் போட்டு அந்த செடிகளை நம்ம பராமரிக்கணும் சூரிய வெளிச்சம் வந்துட்டு எல்லா நேரத்துலேயும் கிடைக்கும்னு சொல்லிட்டு கிடையாது ஸோ அதுவும் வந்துட்டு பருவ நிலை மாற்றமில் ஒன்று
89,audio_00089.wav,he would be here in flesh and blood.
101,audio_00101.wav,even if i had to leave now.
1159,audio_01159.wav,THE TIME OF THE YEAR WHEN I WAS ACCUSTOMED TO JOIN MY FATHER AND SISTER HAD NOW ARRIVED AND I DID NOT GO BOTH OF THEM WROTE TO ME FREQUENTLY BEGGING ME TO COME TO THESE LETTERS I REPLIED AS BEST I COULD
1269,audio_01269.wav,मुझे कहती है कि उसके लिए उसकी टीचर एक सकारात्मक उदाहरण है
1530,audio_01530.wav,என்னுடைய ஒடிஷா கிராமிய பேங்க் கணக்கிலிருந்து ஃப்ரீசார்ஜ் வாலெட்டில் நாற்பதாயிரம் சேர்க்க முடியுமா
1450,audio_01450.wav,THE BIG COWARD MUTTERED BLUFF CLENCHING HIS FISTS AND SHAKING HIS HEAD AS THOUGH HE WOULD LIKE NOTHING BETTER THAN TO GET IN A BLOW AT THE BULLY MY OPINION AS FAR AS I HAVE ANY IS ABOUT LIKE THIS FRANK CONTINUED
50,audio_00050.wav,WHIRLWINDS WE READ OF OVER AND OVER BUT WHERE AND WHAT WHIRLWIND IT SEEMS TO ME THAT ANYBODY WHO HAD LOST A POND WOULD BE HEARD FROM IN SYMONS METEOROLOGICAL MAGAZINE
1749,audio_01749.wav,IT WAS MISSUS STRINGHAM OBVIOUSLY WHOSE TESTIMONY WOULD HAVE BEEN MOST INVOKED HADN'T SHE BEEN AS HER FRIEND'S REPRESENTATIVE RATHER CONFINED TO THE FUNCTION OF INHALING THE INCENSE SO THAT KATE
462,audio_00462.wav,ने इस मामले की सुनवाई उनतीस अक्टूबर को पूरी कर ली थी
261,audio_00261.wav,more trouble.
1291,audio_01291.wav,मैंने नए शहर में बसने का फ़ैसला कर लिया
1877,audio_01877.wav,he could not help but come over to meet me.
768,audio_00768.wav,FRANK AND HIS THREE COMRADES STOOD TALKING WITH SOME OF THOSE WHO HAD GATHERED WHEN THE CRASH OF BROKEN GLASS FOLLOWED BY ANGRY WORDS IN THE HIGH PITCHED VOICE OF THE MISER DREW ATTENTION TO THE SCENE OF ACTION COME LET'S BE MOVING ALONG FELLOWS BLUFF FINALLY REMARKED
720,audio_00720.wav,लेकिन जब इंसुलिन का फ़्लो रुक जाता है तो हमारे शरीर में
382,audio_00382.wav,की वजह से हुई थी
418,audio_00418.wav,அப்புறம் தேவையான டிரெஸ்ஸு எங்கேயாது குளிர் பிரதேசம் அப்படிங்குற அந்த மாதிரி போகிறோம் அப்படின்னா அதுக்கு தேவையான டிரெஸ்ஸு ஜர்க்கின்னு
1866,audio_01866.wav,THAT WERE SEEN TO FALL FROM A GREAT THICK CLOUD THAT APPEARED SUDDENLY IN A SKY THAT HAD BEEN CLOUDLESS AUGUST EIGHTEEN O FOUR NEAR TOULOUSE FRANCE ACCORDING TO A LETTER FROM PROFESSOR PONTUS TO M ARAGO
904,audio_00904.wav,की जीत का ऐलान होता लोग खुशी में नाचने लगते और स्कोर
1282,audio_01282.wav,so they had made a decision.
463,audio_00463.wav,AND HE HAD ALREADY SEEN HOW LITTLE AID CAME TO HIM FROM DENOUNCING THE BRIBES AS UGLY IN FORM THAT WAS WHAT THE PRECIOUS METALS THEY ALONE COULD AFFORD TO BE IT WAS VAIN ENOUGH FOR HIM ACCORDINGLY TO TRY TO IMPART A GLOSS TO HIS OWN COMPARATIVE BRUMMAGEM
1773,audio_01773.wav,ए ब्राउनिंग हैन्डबुक दूसरा संस्करण
344,audio_00344.wav,बीते साल अक्तूबर में में काम कर रहे इसी नाम के एक
1036,audio_01036.wav,HE WOULD HAVE BEEN AMUSED HADN'T HE BEEN SLIGHTLY DISPLEASED AT ALL THEY SEEMED DESIROUS TO FASTEN ON HIM WELL THE IMPRESSION WAS AS DEEP AS YOU LIKE BUT I REALLY WANT MISS THEALE TO KNOW HE PURSUED FOR MISSUS STRINGHAM THAT I DON'T FIGURE BY ANY CONSENT OF MY OWN
1279,audio_01279.wav,the friendship between us is based on.
1667,audio_01667.wav,அதே மாதிரி மலை அங்கே மலையும் பவானிசாகரில் மலை ஏறலாம் அங்கே ஏற மாதிரி மலை இருக்குது அங்கே நிறைய பேர் போகிறாங்க வரறாங்க நாங்கள் இது வரைக்கும் போனதுல்ல நெக்ஸ்ட் டைம் போலாண்ட்டு ஐடியா பண்ணிருக்கிறோம் ஆனால் பார்க்கறதுக்கு நல்ல இயற்கை காட்சிகள் நிறையா இருக்குது அதான் அங்கே தாராளமாக போயிட்டு எல்லாரும் போகலாம்
1466,audio_01466.wav,FRANK SMILED BUT HE DID NOT LOOK DISPLEASED I'M GLAD MISTER BENCHLEY HAS SUCH A GOOD OPINION OF THE OUTDOOR CHUMS HE REMARKED FOR HE MEANT EVERY ONE OF YOU AS WELL AS ME WHEN HE SAID THAT
1967,audio_01967.wav,but i am becoming more impatient.
699,audio_00699.wav,AND OF HER UNITY AT THE CONTACT OF MEN AND THINGS AS FOR ME I EXPERIENCED THAT MORE THAN MOST MINE WAS NOT AN ORDINARY LOVE I WAS AS MUCH IN LOVE AS AN ORDINARY CREATURE COULD BE
210,audio_00210.wav,ऐसी ही एक वाकये का जिक्र कर रही हैं अनामिका बदला हुआ
342,audio_00342.wav,फिर हम उन्हें ऑपरेशन थियेटर में ले गए
809,audio_00809.wav,मोदी के शहर वडनगर में जाने का साहस नहीं किया था
197,audio_00197.wav,village folk because that information would be of no.
1100,audio_01100.wav,पर हस्ताक्षर होने हैं
922,audio_00922.wav,पर भालू ड्रोन को लेकर कतई सहज नहीं है और कई मर्तबा
122,audio_00122.wav,AS THEY HURRIED OFF BUT NOT BEFORE BLUFF AND JERRY HAD DARTED INSIDE THE CABIN AND REAPPEARED CARRYING THEIR GUNS
779,audio_00779.wav,कह कर उसका मज़ाक उड़ाया था
856,audio_00856.wav,THE INNOCENT OFTEN HAVE TO SUFFER FOR THE GUILTY SOME OF THE BYSTANDERS AT THIS POINT TRIED TO CONVINCE MISTER CHASE THAT FRANK WAS ENTIRELY INNOCENT OF THE WHOLE TRANSACTION BUT THE MISER ACTING ON THE PRINCIPLE THAT A BIRD IN THE HAND IS WORTH TWO IN THE BUSH
1650,audio_01650.wav,or even if the tattered curtains had.
1287,audio_01287.wav,திருப்பூர் மாவட்டத்திலேருந்து பல்லடத்துலேருந்து பேசுகிறேன் இப்போ பார்த்திங்கன்னா எங்கள் ஊருக்கு பக்கத்தில் எல்லாம் எதுவும் பெருசாக இடங்கள்லாம் கிடையாது ஆனால் பழனின்னு ஒரு இடம் இருக்குது அங்கே வந்து வ சாமிகள் முருகர் இருக்கார் அவர் தரிசனம் செய்றதுக்கு வந்து பக்தர்கள் எல்லாம் மாலை போடுவாங்கள்
265,audio_00265.wav,with an assamese family.
1807,audio_01807.wav,தமிழ் மொழில
102,audio_00102.wav,சென்னை கோயம்புத்தூர் திருச்சி சேலம் கடலூர்
869,audio_00869.wav,உடல் எடையை வந்து அதிகரிக்கிறதுக்கு வந்து நிறைய நல்லா சாப்பிட்ணும் சாப்பிட்றது வந்து இப்போது மூணு நே மூணு
1935,audio_01935.wav,HE WAS BEGINNING TO GET OVER THE NERVOUSNESS THAT HAD SHOWN ITSELF FOR A WHOLE DAY FOLLOWING HIS ADVENT IN THE NEW CAMP
1586,audio_01586.wav,to buy an overcoat or something of that kind.
1905,audio_01905.wav,पैदा कर देती है
579,audio_00579.wav,SINCE THAT DAY HE HAD NEVER BEEN HEARD OF IN VAIN MARGUERITE DISMISSED HER GUESTS CHANGED HER WAY OF LIFE THE DUKE WAS NOT TO BE HEARD OF I WAS THE GAINER IN SO
693,audio_00693.wav,THE SOONER THAT WINDOW PANE IS REPLACED THE BETTER I SHALL BE PLEASED THAT'S ENOUGH WITH THAT HE TURNED HIS BACK UPON THE GROUP AND HURRIED TO REENTER HIS HOUSE AS THOUGH FEARFUL LEST SOME OF THE SPECTATORS MIGHT ENDEAVOR TO SHAME HIM OUT OF ACCEPTING PAY FROM AN INNOCENT PARTY
1998,audio_01998.wav,इसराइल की यात्रा की थी
1468,audio_01468.wav,चौदह मई एक हज़ार नौ सौ अड़तालीस को पहला यहूदी देश इसराइल
252,audio_00252.wav,in the vicinity of the village.
1310,audio_01310.wav,பட்டாணிகளை எடுத்துவிடு
1758,audio_01758.wav,HE WONDERED AFTERWARDS IF KATE HAD MADE THIS OUT THOUGH IT WAS NOT INDEED TILL MUCH LATER ON THAT HE FOUND HIMSELF IN THOUGHT DIVIDING THE THINGS SHE MIGHT HAVE BEEN CONSCIOUS OF FROM THE THINGS SHE MUST HAVE MISSED
1389,audio_01389.wav,he had rented a room in a big house like him.
1071,audio_01071.wav,வெற்றிவேல் கிஷோர் ஜெயக்குமார் தென்னரசு மணிகண்டன்
1296,audio_01296.wav,हैदराबाद के एक प्रतिष्ठित फ़ोटोग्राफर ने पहचान गुप्त रखने की शर्त पर
919,audio_00919.wav,ஐநூற்றி ஐம்பத்தி ஐந்து அறுநூத்தி அறுபத்தி ஆறு ஏழுநூத்தி எழுவத்தி ஏழு எட்நூற்றி எண்பத்தி எட்டு தொள்ளாயிரத்தி தொண்ணூற்றொன்பது
1674,audio_01674.wav,able to gather the courage to find out the.
49,audio_00049.wav,लाख रुपए प्रदान करना स्वीकार किया
1480,audio_01480.wav,इसमें दोनों हाथों को सीधा रखते हुए मरीज़ की छाती पर ज़ोर
1286,audio_01286.wav,ENJOYED FOR HIM IN THE IMMEDIATE EVENT A CERTAIN MERCIFUL SHRINKAGE THE IMMEDIATE EVENT BEING THAT AT LANCASTER GATE FIVE MINUTES AFTER HIS DUE ARRIVAL PRESCRIBED HIM FOR EIGHT THIRTY MISSUS STRINGHAM CAME IN ALONE
98,audio_00098.wav,எவ்வளோ ஒரு அவலநிலைன்னு யோசித்து பார்த்திங்களா நம்ம தமிழை காப்பாற்றுறதுக்கு நமக்கு தேவையான ஒரு
925,audio_00925.wav,ஏர்போட்டுக்கு வந்து டைம் ஆச்சுன்னா நாங்கள் அதை இப்போ கேன்சல் பண்ணி தான் ஆகணும் நாங்கள் வேறு வேறு கேப்பை புக் பண்ணிவிட்டோம் நீங்கள் வந்து அமௌண்ட்டு வந்து அனுப்பிச்சுவிடுங்க
643,audio_00643.wav,தயவு செஞ்சு நீங்கள் வந்து இப்போ இந்த என்ன ப்ராப்ளமோ நீங்கள் அதை வந்து என்ன சரி பண்றதுக்கு கொஞ்சம் பாருங்க சார் பண்ணீங்க அப்படின்னா இது ஒரு நல்ல ஒரு ஃபுல்ஃபில்லாக இருக்கும் எல்லோருக்கும் அப்படின்னு நான் நினைக்கிறேன் ஒரு கஸ்டமரோடய சாட்டிஸ்ஃபிகேஷன் தான் முக்கியமாக நமக்கு தேவை ஸோ நீங்கள் அதை என்னென்னு கொஞ்சம் பாருங்கள் சார் நெக்ஸ்ட் டைம் பண்றப்போது கொஞ்சம் பர்ஃபெக்டாக செக் பண்ணி அனுப்புங்க சார் தேங்க் யூ
765,audio_00765.wav,of course there are some here who have.
735,audio_00735.wav,அதில் நான் ஜோனல்ஸ் எல்லாம் போய் நல்லா வின் பண்ணி காலேஜுக்கு கப்பு அதெல்லாம் மெடல்ஸ் எல்லாம் வாங்கி கொடுத்துருக்கேன்
354,audio_00354.wav,OH NO IT ISN'T SO BAD AS THAT HE WAS ASSURED
548,audio_00548.wav,दूसरी घटना तब हुई जब मैं वीं में पढ़ती थी
166,audio_00166.wav,அங்கே ஒரு பொருட்டாகவே மதிக்கிறதில்ல எவ்வளோ காசு கொடுத்தாலும் பெரிய பெரிய வீஐபீஸ்க்கு மட்டும்தான் இருக்காங்க லட்சம் கோடி கணக்கில் கொடுத்து தான் மருத்துவத்தை பார்த்துக்குறளவுக்கு அடுத்தது வந்திங்கனா நீட் எக்ஸாம்னு ஒன்று இருக்குது இந்தியாவில்
1603,audio_01603.wav,இப்போது இயற் இயற்றமிழில் பார்த்தோம் அப்படின்னா ஒரு கவிதை எப்படி ஒரு கட்டுரை எப்படி எழுதுகிறது ஒரு கதை எப்படி எழுதணும் அந்த கதையினுடைய நடை எப்படி இருக்கணும்
897,audio_00897.wav,की तेल पर निर्भरता को कम करना है
1499,audio_01499.wav,उनका आरोप है कि वे सेना के हमलों से परेशान होकर ऐसा
1738,audio_01738.wav,they have brought me here.
567,audio_00567.wav,सबसे बेहतर यह है कि हम दोनों व्यापार करें
347,audio_00347.wav,MARGUERITE TO BE UNABLE TO LIVE APART FROM ME IT WAS THE DAY AFTER THE EVENING WHEN SHE CAME TO SEE ME THAT I SENT HER MANON LESCAUT FROM THAT TIME SEEING THAT I COULD NOT CHANGE MY MISTRESS'S LIFE I CHANGED MY OWN
803,audio_00803.wav,prabal realised balen had no inkling of.
562,audio_00562.wav,i never imagined it would be so cold here.
600,audio_00600.wav,THEN LEAD ON FISHER SHOWED THE WAY UP THE STAIRS THIS TIME THE TRAVELLER CARRIED NO BOOKS HIS LEFT ARM HUNG LIMPLY BY HIS SIDE AND FISHER PRIVATELY GATHERED THAT THE HAND HAD GOT LOOSE FROM THE DETAINING POCKET WITHOUT ITS OWNER BEING AWARE OF THE FACT
717,audio_00717.wav,सांवले रंग की औरतें सड़कों पर थीं और गोरे रंग के चेहरे
1911,audio_01911.wav,ஒடிசி இசையை வாசி
602,audio_00602.wav,அதை சுற்றியுள்ள பகுதிகளும் மொழிகளும் மாறி வருகிறதா மாறுகிறதான்னு கேட்டுருக்கீங்க மொழி வந்து மாறலை மொழி வந்து முன்ன இருந்து தமிழ் மொழி தான் எங்கே பார்த்தாலும் இருந்துச்சு இப்போ இங்கிலீஷ்ஷு ஹிந்தின்னு சொல்லிட்டு மாறிக்கிட்டு இருக்கு ஆனால் வந்து எப்போதுமே தமிழ் மாறாது இப்போ வந்து பழங்குடியினர் அவ்வளதா இல்லை இருந்து இருந்தா இன்னும் டீட்டைல்லாக சொல்லியிருப்பேன் ஆனா வந்து
1858,audio_01858.wav,AS THE FRONT DOOR WAS FLUNG OPEN AND AN EXCITED MAN HURRIED DOWN THE STEPS TOWARD THE SPOT WHERE THE FOUR CHUMS STOOD BREATHING HARD AFTER THEIR RECENT EXERTIONS IT'S OLD ISAAC CHASE THE MEANEST MAN IN CENTERVILLE EXCLAIMED JERRY IN DISMAY
976,audio_00976.wav,THIS TIME THE OTHER MECHANICAL THING THERE IN THE FIRST PLACE CANNOT RISE IN RESPONSE TO ITS STIMULUS IT IS RESISTED IN THAT THESE OBJECTS WERE COATED WITH ICE MONTH OF MAY IN A SOUTHERN STATE IF A WHIRLWIND AT ALL
244,audio_00244.wav,उन्होंने जब देखा कि सोवियत संघ बिखर गया है
1068,audio_01068.wav,में भारत में उसका प्रत्यक्ष निवेश पिछले साल से कहीं ज़्यादा बढ़ा
1707,audio_01707.wav,மற்றபடி எல்லா பாஷையும் தெரியணுலாம் யாருக்கும் சொல்ல முடியாது அவங்களுக்கு தெரிஞ்ச பாஷ தான் அவங்களுக்கு தெரியும் எங்களுக்கு தெரிஞ்சது தான் எங்களுக்கு தெரியும் அதனால நம்ம எப்படி சொல்லணுமோ அந்த மாதிரி சொல்லி அவங்களுக்கு புரிய வைக்குறது தான் மற்றப்படி எல்லாம் பெரிய பெரிய விஷயமே ஒன்னும் இல்லை ஒருத்தருக்கு
274,audio_00274.wav,OR CONSIDERABLY OUT OF RANGE OF THE PLAYFUL PAIL OF WATER ACCORDING TO THE ANNUAL REGISTER
918,audio_00918.wav,एक दिन साबित कर देंगे कि एक बेटी भी वो काम कर
1172,audio_01172.wav,लेकिन मंदिर मस्जिद की सियासत और हिंदू मुस्लिम को लड़ाने की सियासत
741,audio_00741.wav,हम पर जो गुजरती है वो हमें हमेशा याद रह जाता है
1860,audio_01860.wav,இவங்களோட வாழ்க்கை முறைகளும் வித்தியாசமாக இருக்கும் அந்தமாதிரி நம்ம நிறைய பேரை பார்க்கலாம் புதுசு புதுசான ஆட்கள் நமக்கு கிடைப்பாங்க
1938,audio_01938.wav,इसमें से वो पचास भारतीय और बीस विदेशी खिलाड़ी चुन सकेंगे
1765,audio_01765.wav,अगले हफ़्ते सैंड्रा और मोशे एक बार फिर उसी घर में होंगे
1838,audio_01838.wav,விசித்திரமானதுங்க
1175,audio_01175.wav,to him in order to elicit more details about.
1683,audio_01683.wav,that you are so crazy about.
1994,audio_01994.wav,you absolutely free of cost.
721,audio_00721.wav,परजीवी दूसरे आदमियों पर काबू पाने में
73,audio_00073.wav,there was no chance of any officer visiting this.
1292,audio_01292.wav,i could hear the sounds his torn.
784,audio_00784.wav,WELL IF YOU ASKED ME MY OPINION I'D HAVE TO ADMIT THAT I DIDN'T LIKE THE LOOKS OF A FEW OF THOSE LUMBERJACKS BUT NOBODY HAS ACCUSED ANY OF THE LOGGERS OF THE CRIME REMARKED FRANK AND AT THAT THE HEAD PROJECTING FROM THE OPENING AT THE DOOR CAME A LITTLE FURTHER INTO VIEW
321,audio_00321.wav,இதில் எல்லாம் போகிறதெல்லாம் வந்து ரொம்ப ஜாக்கிரதையாக போக வேண்டியது இருக்கும் எந்த இடத்துல எப்படி ஒரு ஆப்போசிட் வர்றது இதெல்லாம் வந்து நம்ம பார்த்து ஓட்ட வேண்டியதாக இருக்கும்
1215,audio_01215.wav,நீங்கள் வந்து ஆள் கருது அறுக்கிறதுக்கெலாம் ஆளுலாம் தேவை இல்லை மிஷின் கொண்டாந்து அறுத்து எல்லாத்தையும் போட்டுறோம் நெல் வந்துவிடுது
1259,audio_01259.wav,रहकर शायद ये भी कहना चाहते थे कि वो ऐसी सोच वाले
575,audio_00575.wav,ABOUT HALF AN HOUR AGO HE TOLD ME HE WAS GOING OFF TO THE PLACE WHERE WE DISCOVERED THAT COMICAL COLONY OF SQUIRRELS THAT AMUSED US YESTERDAY FRANK EXPLAINED HE HOPED BY KEEPING AS STILL AS A MOUSE TO GET A SNAP AT THEM WHEN THEY WERE CARRYING ON THAT WAY
1888,audio_01888.wav,வெள்ளிமலை பார்த்திங்கன்னா நீர்வீழ்ச்சி இருக்குது பெரியார் நீர்வீழ்ச்சி இருக்குது
1375,audio_01375.wav,முந்தைய காலத்தில் எப்படி எல்லா எல்லா ஊர்லையும் ஒரு ஒரு குளோம் இருக்கும் அந்த குளத்துல பார்த்தீங்கன்னா எப்போவும் பத்து பசங்க விளாண்டுட்டுருப்பாங்க நீச்சல் அடிச்சிட்டுருப்பாங்க
